WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
12,98.14,50.00,23.51,25.77,12.00,25.00,66.67,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,16.67,0.00,8.33,8.33,0.00,8.33,16.67,16.67,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,8.33,0.00,0.00,0.00,8.33,0.00,16.67,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00
11,98.34,50.00,2.40,99.00,11.00,45.45,54.55,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,9.09,0.00,0.00,9.09,9.09,0.00,9.09,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,18.18,0.00,9.09,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00
18,99.00,50.00,23.51,98.27,18.00,27.78,66.67,33.33,5.56,5.56,5.56,0.00,0.00,0.00,0.00,0.00,11.11,16.67,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,5.56,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,5.56,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,5.56,0.00,5.56,0.00,0.00,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,11.11,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,5.56,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00
4,1.92,50.00,74.76,25.77,4.00,25.00,75.00,50.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,25.00,0.00,0.00
6,93.26,50.00,98.01,25.77,6.00,16.67,66.67,33.33,16.67,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,16.67,16.67,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00
13,97.95,50.00,94.81,1.00,13.00,46.15,69.23,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,7.69,0.00,0.00,15.38,15.38,0.00,0.00,0.00,7.69,0.00,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.77,0.00,15.38,23.08,0.00,0.00,0.00,0.00,0.00,30.77,0.00,30.77,0.00,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20,66.46,30.86,3.37,1.00,20.00,20.00,90.00,40.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,20.00,5.00,10.00,10.00,5.00,20.00,10.00,5.00,5.00,0.00,5.00,5.00,0.00,5.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,5.00,0.00,10.00,5.00,5.00,10.00,0.00,15.00,0.00,5.00,10.00,0.00,5.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00
12,93.26,50.00,23.51,25.77,12.00,25.00,41.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,8.33,16.67,8.33,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,16.67,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20,93.26,50.00,43.37,1.00,10.00,15.00,70.00,40.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,5.00,20.00,5.00,5.00,5.00,0.00,10.00,5.00,10.00,10.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,20.00,5.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00
14,48.63,92.33,1.06,25.77,14.00,28.57,78.57,35.71,14.29,7.14,0.00,0.00,0.00,7.14,0.00,7.14,7.14,0.00,0.00,14.29,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,14.29,7.14,7.14,7.14,7.14,0.00,14.29,0.00,0.00,0.00,14.29,7.14,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,14.29,0.00,0.00,7.14,7.14,7.14,7.14,7.14,0.00,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00
14,97.73,50.00,1.06,25.77,14.00,35.71,42.86,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,0.00,7.14,7.14,0.00,0.00,14.29,14.29,0.00,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,93.26,73.40,1.00,1.00,16.00,31.25,56.25,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,6.25,0.00,0.00,0.00,12.50,0.00,0.00,0.00,12.50,0.00,6.25,0.00,6.25,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,12.50,0.00,6.25,0.00,6.25,0.00,0.00,6.25,0.00,6.25,0.00,6.25,0.00,6.25,0.00,0.00,6.25,0.00,6.25,6.25,0.00,0.00,0.00,6.25,6.25,6.25,0.00,6.25,0.00,12.50,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,12.50,12.50,6.25,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00
20,99.00,84.14,99.00,25.77,20.00,15.00,70.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,20.00,0.00,0.00,0.00,0.00,5.00,10.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,10.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00,25.00,15.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,5.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00
21,87.62,31.71,13.15,25.77,21.00,33.33,80.95,38.10,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,9.52,9.52,9.52,0.00,4.76,4.76,19.05,4.76,4.76,0.00,9.52,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,4.76,0.00,4.76,4.76,0.00,4.76,9.52,0.00,14.29,4.76,0.00,9.52,14.29,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76
18,75.90,95.20,58.07,98.27,18.00,22.22,77.78,44.44,11.11,5.56,0.00,5.56,0.00,0.00,0.00,5.56,5.56,11.11,5.56,5.56,5.56,0.00,5.56,16.67,11.11,0.00,5.56,0.00,5.56,5.56,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,5.56,0.00,5.56,5.56,0.00,0.00,5.56,0.00,27.78,11.11,11.11,16.67,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,1.92,98.33,1.06,25.77,14.00,21.43,85.71,57.14,21.43,14.29,0.00,0.00,14.29,0.00,0.00,7.14,0.00,7.14,28.57,0.00,7.14,0.00,35.71,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,14.29,0.00,0.00,14.29,7.14,0.00,7.14,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,7.14,7.14,0.00,0.00,7.14,0.00,0.00,0.00,28.57,0.00,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00
31,84.99,37.35,99.00,83.22,31.00,29.03,83.87,41.94,6.45,6.45,3.23,0.00,0.00,3.23,0.00,0.00,9.68,9.68,6.45,6.45,3.23,3.23,12.90,3.23,0.00,0.00,9.68,0.00,3.23,3.23,0.00,0.00,0.00,0.00,6.45,0.00,0.00,0.00,3.23,19.35,0.00,6.45,0.00,3.23,6.45,3.23,3.23,0.00,3.23,0.00,0.00,0.00,0.00,0.00,0.00,9.68,0.00,6.45,3.23,0.00,0.00,6.45,9.68,0.00,32.26,0.00,12.90,19.35,6.45,0.00,0.00,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.35,0.00,3.23,3.23,0.00,0.00,0.00,6.45,0.00,6.45,0.00,0.00
11,99.00,81.84,85.21,25.77,11.00,27.27,54.55,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,9.09,0.00,0.00,0.00,9.09,9.09,0.00,0.00,9.09,0.00,0.00,0.00,9.09,0.00,27.27,0.00,27.27,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.27,0.00,9.09,0.00,0.00,0.00,0.00,0.00,9.09,9.09,0.00,0.00
9,4.69,98.62,58.07,25.77,9.00,33.33,88.89,55.56,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,22.22,11.11,11.11,0.00,33.33,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,0.00,0.00,0.00,33.33,11.11,11.11,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,11.11,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.44,0.00,0.00,11.11,0.00,11.11,0.00,0.00,11.11,11.11,0.00,0.00
18,46.37,4.80,23.51,98.27,18.00,5.56,77.78,55.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,5.56,16.67,11.11,11.11,5.56,16.67,0.00,0.00,5.56,0.00,5.56,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,5.56,5.56,11.11,0.00,11.11,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,5.56,0.00,0.00,16.67,5.56,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,5.56,0.00,0.00
16,99.00,50.00,99.00,1.00,16.00,31.25,68.75,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,12.50,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,6.25,0.00,0.00,31.25,6.25,12.50,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,6.25,0.00,0.00,0.00,0.00,6.25,0.00,12.50,0.00,0.00
13,82.82,22.08,17.46,99.00,6.50,15.38,69.23,23.08,7.69,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,7.69,0.00,15.38,15.38,0.00,0.00,15.38,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.08,7.69,0.00,7.69,0.00,0.00,7.69,15.38,0.00,0.00,15.38,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,7.69,0.00,0.00,0.00,15.38,0.00,7.69,0.00,7.69,0.00,0.00,0.00,0.00,7.69,0.00,0.00,7.69,0.00,0.00,7.69,0.00,0.00,30.77,0.00,7.69,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,7.69
6,99.00,50.00,98.01,25.77,6.00,50.00,66.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,16.67,16.67,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12,99.00,50.00,1.00,1.00,6.00,41.67,58.33,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,8.33,0.00,0.00,8.33,8.33,0.00,0.00,0.00,16.67,0.00,16.67,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,8.33,16.67,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,8.33,8.33,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00
17,99.00,50.00,1.00,25.77,17.00,35.29,82.35,23.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.53,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.65,5.88,11.76,0.00,0.00,0.00,0.00,17.65,5.88,11.76,0.00,5.88,0.00,5.88,0.00,0.00,11.76,0.00,0.00,11.76,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,17.65,17.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.65,0.00,11.76,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00
13,93.26,98.93,63.54,25.77,13.00,38.46,76.92,38.46,7.69,7.69,0.00,0.00,7.69,0.00,0.00,0.00,7.69,15.38,0.00,7.69,7.69,0.00,7.69,0.00,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,0.00,0.00,7.69,7.69,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,15.38,0.00,0.00,15.38,7.69,0.00,7.69,23.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,99.00,50.00,7.84,25.77,16.00,12.50,56.25,43.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,25.00,6.25,6.25,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,12.50,6.25,12.50,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,99.00,15.86,3.37,25.77,10.00,20.00,50.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00
18,99.00,86.68,58.07,98.27,18.00,11.11,66.67,27.78,5.56,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,16.67,0.00,0.00,0.00,0.00,16.67,11.11,0.00,5.56,5.56,0.00,5.56,5.56,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,5.56,5.56,0.00,5.56,11.11,0.00,22.22,5.56,11.11,5.56,5.56,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,5.56,0.00,0.00
23,99.00,66.81,2.02,1.00,23.00,39.13,69.57,39.13,4.35,0.00,0.00,0.00,0.00,0.00,0.00,4.35,13.04,17.39,4.35,0.00,0.00,0.00,8.70,4.35,0.00,4.35,0.00,4.35,4.35,0.00,4.35,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,8.70,4.35,0.00,8.70,0.00,4.35,4.35,8.70,0.00,0.00,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00
10,93.26,97.69,1.00,25.77,10.00,10.00,70.00,40.00,20.00,10.00,0.00,0.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,20.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23,99.00,50.00,2.02,25.77,23.00,17.39,60.87,39.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,17.39,8.70,0.00,4.35,0.00,8.70,13.04,8.70,0.00,8.70,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.35,4.35,0.00,0.00,4.35,0.00,4.35,0.00,8.70,0.00,13.04,0.00,8.70,4.35,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,99.00,50.00,99.00,25.77,14.00,50.00,42.86,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,14.29,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,0.00,7.14,14.29,0.00,0.00,0.00,0.00,0.00,35.71,0.00,28.57,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,0.00,7.14,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,0.00
39,98.64,90.00,46.75,1.00,39.00,10.26,87.18,51.28,5.13,5.13,0.00,5.13,0.00,0.00,0.00,0.00,15.38,15.38,10.26,2.56,2.56,0.00,15.38,7.69,5.13,0.00,5.13,5.13,7.69,0.00,7.69,0.00,0.00,2.56,7.69,0.00,0.00,0.00,0.00,2.56,0.00,0.00,0.00,2.56,0.00,0.00,7.69,0.00,2.56,5.13,5.13,2.56,2.56,0.00,0.00,10.26,5.13,0.00,2.56,0.00,2.56,0.00,17.95,2.56,20.51,5.13,5.13,10.26,2.56,0.00,0.00,5.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,2.56,0.00,0.00,0.00,0.00,0.00,10.26,0.00,2.56
10,98.58,84.14,3.37,1.00,10.00,40.00,60.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00
10,98.58,50.00,43.37,25.77,10.00,30.00,40.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,10.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,10.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00
